location,duration,entry_score,course_qualification,area_study,course_name,university_name,course_fee,course_link,intakes
United Kingdom,1 Semester(s),,Foundation for Postgraduate,accounting,Pre-Master's Pathway in Accounting and Finance (Accelerated),"The College, Swansea University (ICWS) - Navitas UK","GBP 10,500",/global/Categories/All-Accounting/Accounting/Pre-Masters-Pathway-in-Accounting-and-Finance-Accelerated/p/PRG-UK-00346842,"june,september"
Australia,2 Year(s),6.5 IELTS,Masters Degree (Coursework),accounting,Master of Professional Accounting and Master of Business Administration,James Cook University Brisbane (Operated by Russo Higher Education),"AUD 65,440",/global/Categories/James-Cook-University-Brisbane-%28Operated-by-Russo-Higher-Education%29/Master-of-Professional-Accounting-and-Master-of-Business-Administration/p/PRG-AU-00344350,"feb,may,september"
United Kingdom,2 Year(s),6.5 IELTS,Bachelor Degree with Honours,accounting,BSc (Hons) Accounting and Finance (Year 2 Entry),University of Reading,"GBP 41,660",/global/Categories/University-of-Reading/BSc-Hons-Accounting-and-Finance-Year-2-Entry/p/PRG-UK-00350069,september
United Kingdom,2 Semester(s),,Foundation for Undergraduate,accounting,"University Foundation in Accounting, Economics and Finance",Birmingham City University International College - Navitas UK,"GBP 12,300",/global/Categories/All-Accounting/Accounting/University-Foundation-in-Accounting-Economics-and-Finance/p/PRG-UK-00346653,"january,may,september"
United Kingdom,1 Semester(s),,Foundation for Undergraduate,accounting,"University Foundation in Accounting, Economics and Finance",Birmingham City University International College - Navitas UK,"GBP 8,750",/global/Categories/Birmingham-City-University-International-College---Navitas-UK/University-Foundation-in-Accounting-Economics-and-Finance/p/PRG-UK-00346640,"january,may,september"
New Zealand,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Commerce / Bachelor of Science Conjoint - Accounting,The University of Auckland,"NZD 170,528",/global/Categories/The-University-of-Auckland/Bachelor-of-Commerce-Bachelor-of-Science-Conjoint-Accounting/p/PRG-NZ-00344305,"january,feb,march,july"
Australia,1 Year(s),6.0 IELTS,Graduate Diploma,accounting,Graduate Diploma of Accounting,Charles Sturt Study Centres,"AUD 31,936",/global/Categories/Charles-Sturt-Study-Centres/Graduate-Diploma-of-Accounting/p/PRG-AU-00352341,"march,july,november"
Ireland,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,BA (Hons) Accounting and Finance and 1 Year Part III ACCA,Dublin Business School,"EUR 39,400",/global/Categories/Dublin-Business-School/BA-Hons-Accounting-and-Finance-and-1-Year-Part-III-ACCA/p/PRG-IE-00352156,september
United States,10 Semester(s),6.5 IELTS,Combined Baccalaureate and Master's Prog,accounting,Bachelor of Business Administration/Master of Taxation,Baylor University - International Study Center (StudyGroup),"USD 222,720",/global/Categories/Baylor-University---International-Study-Center-%28StudyGroup%29/Bachelor-of-Business-AdministrationMaster-of-Taxation/p/PRG-US-00289264,august
Australia,2 Year(s),6.5 IELTS,Masters Degree (Research),accounting,Master of Philosophy (Accounting),Curtin University,"AUD 73,600",/global/Categories/All-Accounting/Accounting/Master-of-Philosophy-Accounting/p/PRG-AU-00141968,"january,july"
New Zealand,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Advanced Science (Honours) / Bachelor of Commerce conjoint - T...,The University of Auckland,"NZD 204,955",/global/Categories/All-Accounting/Accounting/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Taxation-BVBC-TAX-BCBV/p/PRG-NZ-00354836,"january,feb,march,july"
United Kingdom,3 Year(s),6.5 IELTS,Bachelor Degree with Honours,accounting,BSc (Hons) Mathematics and Accounting and Financial Management,Loughborough University,"GBP 59,250",/global/Categories/All-Accounting/Accounting/BSc-Hons-Mathematics-and-Accounting-and-Financial-Management/p/PRG-UK-00096119,october
United Kingdom,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,Bachelor of Arts Hons (Accounting and Finance),University of Gloucestershire,"GBP 44,100",/global/Categories/All-Accounting/Accounting/Bachelor-of-Arts-Hons-Accounting-and-Finance/p/PRG-UK-00099969,september
United Kingdom,3 Year(s),7.0 IELTS,Ph.D.,accounting,PhD Accounting and Finance,University of Manchester,"GBP 57,000",/global/Categories/All-Accounting/Accounting/PhD-Accounting-and-Finance/p/PRG-UK-00101389,september
United Kingdom,3 Year(s),8.0 IELTS,Bachelor Degree with Honours,accounting,BA (Hons) Accounting and Finance ? stage 2,International College Portsmouth - Navitas UK,"GBP 19,350",/global/Categories/International-College-Portsmouth---Navitas-UK/BA-Hons-Accounting-and-Finance-stage-2/p/PRG-UK-00354976,january
United Kingdom,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,BA (Hons) Accountancy,University of Huddersfield,"GBP 45,000",/global/Categories/All-Accounting/Accounting/BA-Hons-Accountancy/p/PRG-UK-00095496,september
United Kingdom,4 Year(s),6.5 IELTS,Bachelor Degree with Honours,accounting,BA (Hons) Accounting and Hospitality and Tourism,University of Strathclyde,"GBP 61,200",/global/Categories/All-Accounting/Accounting/BA-Hons-Accounting-and-Hospitality-and-Tourism/p/PRG-UK-00098948,september
United Kingdom,1 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,BA (Hons) International Accountancy (Top-up),University of Huddersfield,"GBP 15,000",/global/Categories/University-of-Huddersfield/BA-Hons-International-Accountancy-Top-up/p/PRG-UK-00099441,"january,september"
Ireland,1 Year(s),6.5 IELTS,Postgraduate Diploma,accounting,Postgraduate Diploma in Accounting,"Trinity College Dublin, the University of Dublin","EUR 15,500",/global/Categories/Trinity-College-Dublin%2C-the-University-of-Dublin/Postgraduate-Diploma-in-Accounting/p/PRG-IE-00303520,september
New Zealand,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,accounting,Bachelor of Business (Honours) - Accounting,AUT,"NZD 33,330",/global/Categories/All-Accounting/Accounting/Bachelor-of-Business-Honours-Accounting/p/PRG-NZ-00301132,"march,july"
Australia,52 Week(s),,Diploma,accounting,Diploma of Accounting,International Institute of Business & Information Technology (IIBIT),"AUD 8,400",/global/Categories/International-Institute-of-Business-%26-Information-Technology-%28IIBIT%29/Diploma-of-Accounting/p/PRG-AU-00302942,"january,april,july,september"
Australia,2 Year(s),6.5 IELTS,Masters Degree (Coursework),accounting,Master of Professional Accounting (Advanced),Western Sydney University - Sydney City Campus,"AUD 63,440",/global/Categories/Western-Sydney-University---Sydney-City-Campus/Master-of-Professional-Accounting-Advanced/p/PRG-AU-00295267,"january,april,june,september"
Australia,3 Year(s),6.0 IELTS,Bachelor Degree,accounting,Bachelor of Business (BBus) in Accounting,Murdoch University,"AUD 87,393",/global/Categories/Murdoch-University/Bachelor-of-Business-BBus-in-Accounting/p/PRG-AU-00304666,"feb,july"
Australia,4 Year(s),6.0 IELTS,Dual Degree,accounting,Bachelor of Business and Commerce and Bachelor of Science - Accounting and...,The University of Southern Queensland,"AUD 107,520",/global/Categories/The-University-of-Southern-Queensland/Bachelor-of-Business-and-Commerce-and-Bachelor-of-Science-Accounting-and-Mathematics-and-Statistics/p/PRG-AU-00289757,"feb,july"
United Kingdom,1 Year(s),,Bachelor Degree with Honours,accounting,BSc Top-Up Accounting and Finance for International Business,ONCAMPUS Coventry,,/global/Categories/ONCAMPUS-Coventry/BSc-Top-Up-Accounting-and-Finance-for-International-Business/p/PRG-UK-00369680,"january,june,september"
Australia,1 Year(s),6.5 IELTS,Bachelor Degree with Honours,accounting,Bachelor of Business and Commerce (Honours) - Business Law and Taxation,Monash University Malaysia,"MYR 43,680",/global/Categories/Monash-University-Malaysia/Bachelor-of-Business-and-Commerce-Honours-Business-Law-and-Taxation/p/PRG-AU-00368869,"march,july"
Australia,5 Year(s),7.0 IELTS,Dual Degree,accounting,Bachelor of Laws / Bachelor of Commerce (Accounting) Dual,University of the Sunshine Coast,"AUD 122,000",/global/Categories/University-of-the-Sunshine-Coast/Bachelor-of-Laws-Bachelor-of-Commerce-Accounting-Dual/p/PRG-AU-00369099,"march,july"
Ireland,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,Bachelor of Science in Accounting and Finance (Hons) Level 8,Dublin Institute of Technology,"EUR 54,000",/global/Categories/Dublin-Institute-of-Technology/Bachelor-of-Science-in-Accounting-and-Finance-Hons-Level-8/p/PRG-IE-00357122,september
Australia,2 Year(s),6.5 IELTS,Masters Degree (Coursework),accounting,Master of Professional Accounting,Education Centre of Australia (ECA),"AUD 45,612",/global/Categories/Education-Centre-of-Australia-%28ECA%29/Master-of-Professional-Accounting/p/PRG-AU-00369684,"feb,may,august,october,november"
Australia,1 Year(s),6.5 IELTS,Masters Degree (Coursework),accounting,Master of Professional Accounting [Advanced Standing],La Trobe University Sydney Campus,"AUD 58,500",/global/Categories/La-Trobe-University-Sydney-Campus/Master-of-Professional-Accounting-Advanced-Standing/p/PRG-AU-00368751,"march,july"
Australia,1 Year(s),6.0 IELTS,Graduate Diploma,accounting,Graduate Diploma of Accounting,Charles Sturt University,"AUD 31,936",/global/Categories/Charles-Sturt-University/Graduate-Diploma-of-Accounting/p/PRG-AU-00153208,"march,july,november"
New Zealand,1 Year(s),,Certificate level 6,accounting,Certificate in Business - Accounting,The University of Waikato,"NZD 12,958",/global/Categories/The-University-of-Waikato/Certificate-in-Business-Accounting/p/PRG-NZ-00368474,"march,july"
United States,6 Semester(s),6.5 IELTS,Juris Doctor,accounting,Juris Doctor (JD) - Taxation,Suffolk University - INTO USA,"USD 153,180",/global/Categories/Suffolk-University---INTO-USA/Juris-Doctor-JD-Taxation/p/PRG-US-00314099,"may,august"
New Zealand,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Advanced Science (Honours) / Bachelor of Commerce conjoint - A...,The University of Auckland,"NZD 204,955",/global/Categories/All-Accounting/Accounting/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Accounting/p/PRG-NZ-00352316,"january,feb,march,july"
Australia,2 Year(s),6.0 IELTS,Masters Degree (Coursework),accounting,Master of Business Administration (16 subjects) (2 Years) - Accounting and...,Charles Sturt Study Centres,"AUD 63,872",/global/Categories/Charles-Sturt-Study-Centres/Master-of-Business-Administration-16-subjects-2-Years-Accounting-and-Finance/p/PRG-AU-00352388,"march,july,november"
United States,1 Year(s),6.5 IELTS,Masters Degree,accounting,Master of Teaching English to Speakers of Other Languages,Arizona State University - Kaplan International,"USD 25,200",/global/Categories/Arizona-State-University---Kaplan-International/Master-of-Teaching-English-to-Speakers-of-Other-Languages/p/PRG-US-00367133,"january,august"
Australia,3 Year(s),6.0 IELTS,Bachelor Degree,accounting,Bachelor of Accounting,Charles Sturt Study Centres,"AUD 84,672",/global/Categories/Charles-Sturt-Study-Centres/Bachelor-of-Accounting/p/PRG-AU-00352438,"march,july,november"
Ireland,3 Year(s),6.0 IELTS,Bachelor Degree,accounting,Bachelor of Business in Accounting and Finance (TU776) Level 7,Dublin Institute of Technology,"EUR 37,500",/global/Categories/Dublin-Institute-of-Technology/Bachelor-of-Business-in-Accounting-and-Finance-TU776-Level-7/p/PRG-IE-00357706,september
Australia,1 Year(s),,Masters Degree (Coursework),accounting,Master of Accounting,Curtin University,"AUD 47,200",/global/Categories/Curtin-University/Master-of-Accounting/p/PRG-AU-00354547,"feb,july"
Australia,2 Year(s),6.0 IELTS,Masters Degree (Coursework),accounting,Master of Professional Accounting (12 subjects),Charles Sturt Study Centres,"AUD 47,904",/global/Categories/Charles-Sturt-Study-Centres/Master-of-Professional-Accounting-12-subjects/p/PRG-AU-00352430,"march,july,november"
United States,3 Semester(s),,Masters Degree,accounting,Master of Science in Taxation,Hofstra University - INTO USA,"USD 40,149",/global/Categories/All-Accounting/Taxation/Master-of-Science-in-Taxation/p/PRG-US-00314122,feb
New Zealand,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Advanced Science (Honours) / Bachelor of Commerce conjoint - E...,The University of Auckland,"NZD 204,955",/global/Categories/All-Accounting/Accounting/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Economics-BVBC-ECON-BCBV/p/PRG-NZ-00354833,"january,feb,march,july"
United States,9 Month(s),6.5 IELTS,Masters Degree,accounting,Master of Science in Taxation (MST),Suffolk University - INTO USA,"USD 48,794",/global/Categories/Suffolk-University---INTO-USA/Master-of-Science-in-Taxation-MST/p/PRG-US-00313807,"january,may,august"
New Zealand,4 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Commerce / Bachelor of Global Studies Conjoint - BGlobalSt: La...,The University of Auckland,"NZD 188,316",/global/Categories/All-Accounting/Accounting/Bachelor-of-Commerce-Bachelor-of-Global-Studies-Conjoint-BGlobalSt-Language-German/p/PRG-NZ-00352398,"feb,march"
United States,16 Month(s),6.5 IELTS,Double Major Degree,accounting,Master of Science in Accounting/Master of Science in Taxation,Suffolk University - INTO USA,"USD 62,960",/global/Categories/Suffolk-University---INTO-USA/Master-of-Science-in-AccountingMaster-of-Science-in-Taxation/p/PRG-US-00313886,"january,august"
New Zealand,5 Year(s),6.0 IELTS,Dual (Conjoint) Degree,accounting,Bachelor of Advanced Science (Honours) / Bachelor of Commerce conjoint - T...,The University of Auckland,"NZD 204,955",/global/Categories/All-Accounting/Taxation/Bachelor-of-Advanced-Science-Honours-Bachelor-of-Commerce-conjoint-Taxation/p/PRG-NZ-00352574,"march,july"
Australia,1 Year(s),,Certificate IV,accounting,Certificate IV in Accounting and Bookkeeping,TAFE NSW Institutes,"AUD 7,230",/global/Categories/TAFE-NSW-Institutes/Certificate-IV-in-Accounting-and-Bookkeeping/p/PRG-AU-00369853,december
United Kingdom,4 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,BAcc (Hons) Accountancy,University of Stirling,"GBP 60,400",/global/Categories/University-of-Stirling/BAcc-Hons-Accountancy/p/PRG-UK-00369935,september
New Zealand,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),accounting,Master of Taxation Studies (MTAXS-TAXS-T3MTX),The University of Auckland,"NZD 48,382",/global/Categories/All-Accounting/Accounting/Master-of-Taxation-Studies-MTAXS-TAXS-T3MTX/p/PRG-NZ-00353749,"january,feb,march,july,december"
United Kingdom,3 Year(s),6.0 IELTS,Bachelor Degree with Honours,accounting,BAcc (Hons) Accountancy and Finance,University of Stirling,"GBP 45,300",/global/Categories/University-of-Stirling/BAcc-Hons-Accountancy-and-Finance/p/PRG-UK-00369933,september
New Zealand,1 Year(s),7.0 IELTS,Masters Degree (Taught and Research),accounting,Master of Taxation Studies (MTAXS-TAXS-R3MTX),The University of Auckland,"NZD 48,382",/global/Categories/All-Accounting/Accounting/Master-of-Taxation-Studies-MTAXS-TAXS-R3MTX/p/PRG-NZ-00353746,"january,feb,march,july,december"
Australia,1 Year(s),6.5 IELTS,Masters Degree (Coursework),accounting,Master of Applied Accounting,The Australian National University,"AUD 44,470",/global/Categories/The-Australian-National-University/Master-of-Applied-Accounting/p/PRG-AU-00373931,"feb,july"
United Kingdom,1 Year(s),,Masters Degree (Taught),accounting,Accounting and Finance - MSc,Birmingham City University International College - Navitas UK,"GBP 12,800",/global/Categories/Birmingham-City-University-International-College---Navitas-UK/Accounting-and-Finance-MSc/p/PRG-UK-00373810,"january,may"
Australia,4 Year(s),6.5 IELTS,Dual Degree,accounting,Bachelor of International Tourism and Hotel Management and Bachelor of Bus...,Griffith University,"AUD 114,000",/global/Categories/Griffith-University/Bachelor-of-International-Tourism-and-Hotel-Management-and-Bachelor-of-Business-Accounting-Extended/p/PRG-AU-00362305,"feb,july,october,november"
United Kingdom,1 Year(s),7.0 IELTS,Masters Degree (Taught),accounting,MSc Accounting and Finance,University of Birmingham,"GBP 27,000",/global/Categories/University-of-Birmingham/MSc-Accounting-and-Finance/p/PRG-UK-00364493,september
Australia,4 Year(s),6.5 IELTS,Dual Degree,accounting,Bachelor of Psychological Science and Bachelor of Business - Accounting (E...,Griffith University,"AUD 112,000",/global/Categories/Griffith-University/Bachelor-of-Psychological-Science-and-Bachelor-of-Business-Accounting-Extended/p/PRG-AU-00361910,"feb,july,october,november"
